date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2014-04-27,147674906X,1250010098,0399164162,0316055433,0316211230,0525953493,0670024783,0451417054,1594633177,0670026115,1250034485,0399159347,0345528840,0802122647,031632468X,030758836X,0399160760,0062279386,1476736332,1414336241
2014-05-04,0399164456,0316055433,147674906X,0316211230,1250010098,0670024783,0399164162,0525953493,030758836X,0399159347,0385537131,0451417054,1250034485,031632468X,1616203218,0765326361,0345528840,1594747156,1594633177,0062279386
2014-05-11,1455521205,0316055433,0385351852,0399164456,0061779768,0399165142,147674906X,0670024783,0316211230,0525953493,1250010098,0399164162,0399159347,0061713783,0061656003,1616203218,0385537131,1414368186,1400065755,0765326361
2014-05-18,1455521205,0062311077,0316055433,0399164456,0385351852,0670024783,147674906X,0061779768,1250010098,0316211230,1250020042,1414368186,0525953493,0399159347,1616203218,0399164162,0399165142,0062294377,0385537131,1594747156
2014-05-25,031621129X,0399162380,1451628315,1455521205,0316055433,0062311077,0399164456,0385351852,0670024783,1476746583,1400069629,0425263150,0399161589,147674906X,0871407868,1476709181,0756408792,1476758905,0399159347,0374266328
2014-06-01,031621129X,0316055433,0399162380,1455521205,0062311077,0670026468,0385351372,1455517135,1451628315,0062135252,0765317699,0670024783,0871407868,0385351852,1476746583,0399164456,1400069629,0399161589,0399159347,0804138567
2014-06-08,0345546881,0316055433,031621129X,0345526570,0399162380,1455521205,1451640218,0062311077,1476746583,1455517135,0670024783,0385351372,0385351852,1451628315,0871407868,0670026468,0062135252,1400069629,0399164456,0399159347
2014-06-15,0451464397,0399167315,0316055433,0345546881,031621129X,1476746583,1455521205,0399162380,0062311077,0345526570,0670024783,0525954600,1451640218,0399159347,1451628315,0871407868,1455517135,1594631573,0385351852,0670026468
2014-06-22,1476754454,0451464397,0062132520,0316055433,0425255662,1400069491,0345546881,0345527410,1250019699,081299289X,031621129X,0399167315,1455521205,1476746583,0399162380,1476724024,0345526570,0062311077,1594631573,0670024783
2014-06-29,0385344430,1476754454,0316055433,1455521205,0316099759,0345546881,031621129X,0451464397,0062132520,1476746583,0399167315,0345527410,1400069491,081299289X,1594631573,0062311077,0399162380,0345526570,0765329069,0670024783
2014-07-06,0345542924,0316206873,0385344430,1476754454,145161778X,0316055433,0345537262,0345546881,0062132520,0316099759,1476746583,1455521205,0451464397,1594631573,031621129X,0525953884,0345548485,1400069491,0399167315,081299289X
2014-07-13,0316405345,0345542924,0316206873,1476754454,0385344430,0316055433,145161778X,1476746583,0345547497,1594631573,0062132520,0316099759,1400069491,0345546881,0670024783,1455521205,0399159347,0451464397,081299289X,031621129X
2014-07-20,0316405345,0316206873,0345542924,1476754454,0345545931,0316055433,0385344430,145161778X,1476746583,1594631573,0525426582,159474713X,0062132520,0316099759,0670024783,0062220500,1250042968,0345546881,1400069491,0399159347
2014-07-27,1476717125,0399157344,0316250813,0316405345,0316206873,0345542924,0316055433,1476754454,0385344430,1250049377,145161778X,1476746583,0446527955,1594631573,0525426582,0345540700,0345545931,0670024783,0385534833,1250029570
2014-08-03,0670025593,006232005X,1476717125,0399169113,0316405345,0316055433,0316206873,0345542924,1476710791,1476754454,0399157344,0399158588,0385344430,1476746583,145161778X,0670024783,1594631573,0525426582,1250020522,0345545931
2014-08-10,006232005X,0670025593,039917334X,0345530942,0316055433,1476717125,0316206873,0316405345,0062134701,1476754454,0345542924,1476746583,0385344430,1476710791,0399169113,0316250813,0670024783,0399157344,1594631573,0399159347
2014-08-17,0399167064,006232005X,039917334X,0670025593,0316055433,0525954457,0345530942,1476717125,1476746583,0316206873,0316405345,1476754454,0425256227,0345542924,0385344430,1400067243,0399159347,0670024783,0062134701,0399169113
2014-08-24,0670015679,0399167064,1455525774,0765327740,0316055433,006232005X,0670025593,039917334X,1476746583,0316206873,0345530942,0316405345,1476717125,0399171231,1476754454,0399159347,1400067243,0385344430,1451649940,0670024783
2014-08-31,0385352107,0553391135,0061784818,0399167064,0316055433,006232005X,0670025593,1476746583,1455525774,0670015679,039917334X,0316206873,0553392425,0385344430,0399159347,0345530942,0316405345,1476754454,0765327740,0670024783
2014-09-07,0385352107,1101874082,0399167064,0316055433,1455581127,147675666X,1476746583,006232005X,0061784818,0553391135,0670025593,147674923X,0316206873,1455525774,039917334X,0399159347,0385344430,0345530942,0670024783,1476754454
2014-09-14,1250022061,0385352107,0316055433,0399167064,0316079928,1101874082,1455581127,1476746583,147675666X,0061784818,0670025593,0399159347,0670024783,0062106074,1455525774,0385344430,006232005X,0316206873,0062306812,0765375869
2014-09-21,0804178747,0399167447,1400065674,0670026328,0399167307,0385352107,1250022061,0316055433,0399167064,1455581127,1476746583,0425271447,1250029910,147675666X,1101874082,0425265005,0062270184,1451687478,0399159347,0061784818
2014-09-28,0804178747,0399167447,0399164448,0385539703,006195795X,1400065674,0670026328,1451626118,0399167307,0385352107,0399169458,1476746583,006229721X,0316055433,0399167064,0307956997,1250022061,1455581127,1101874082,147675666X
2014-10-05,0525953094,0804178747,0399167447,1400065674,0399164448,1401324819,0385539703,0670026328,0374292086,1476746583,0399167307,1594633118,0316055433,006229721X,0399162364,0385352107,0399167064,147675666X,1451626118,1250022061
2014-10-12,0525953094,0804178747,0399167447,0345544013,1476746583,1400065674,1594633118,0385539703,0670026328,0316055433,0399164448,0062271601,0399167064,0385352107,1101874082,0399167307,0399169458,1401324819,006229721X,0385353308
2014-10-19,0316211044,0525953094,0399167447,0804178747,1476746583,0385539703,1400065674,0399164766,1594633118,0399167064,0345544013,0316055433,0670026328,1439187037,0385353308,0374292086,1101874082,0385352107,0399164448,0670024783
2014-10-26,0399162372,0316211044,0525953094,0374187614,0399167447,0804178747,1476746583,0307700313,0399169121,0385539703,0399167064,0316055433,1594633118,1439138338,1627792104,0670026328,0345544013,0399164766,0553391151,0399159347
2014-11-02,0345544927,0399162372,0525953094,0316211044,0399167447,0374187614,1476746583,0804178747,0307700313,0385352859,0316376116,0553391151,0316055433,1439138338,1594204799,1594633118,0399169121,0399167064,0385539703,0385353308
2014-11-09,038553714X,0345544927,0525953094,0399162372,0385538030,006227645X,0374187614,1476746583,0316211044,0399167447,0812993861,0804178747,0307700313,0525427910,0316376116,0553391151,0399169121,0316055433,0385352859,0385539703
2014-11-16,038553714X,0756410436,0307962520,0399172920,0345544927,0307911543,0345530977,0525953094,0399158448,0399162372,1476746583,0374187614,0316211044,0399167447,0804178747,0385538030,0316376116,0553391151,0316055433,0399169121
2014-11-23,038553714X,0316225932,0307962520,0345544927,0756410436,0525953094,0399172920,1476746583,0374187614,0399162372,0345530977,0307911543,0399167447,0061692069,0804178747,0307700313,0399158448,0316211044,0316055433,0374280592
2014-11-30,1476770387,038553714X,0062325345,0316225932,1455525898,0307962520,0345544927,1476746583,0525953094,0756410436,0399172920,0374187614,0399167447,0399162372,0307911543,0316055433,0061692069,0345530977,0385352859,0670024783
2014-12-07,1455521191,1476770387,038553714X,1476728208,0316225932,1476763127,0062325345,1476746583,0345543122,0307962520,0345544927,0525953094,1455525898,0756410436,0374187614,0399167447,0399172920,159420571X,0316055433,0307911543
2014-12-14,031621096X,1455521191,038553714X,1476770387,0316225932,1476746583,0307962520,0345544927,0062325345,1455525898,1476763127,1250027705,0525953094,1476728208,0316055433,0345543122,0399172920,0399167447,1594204993,0756410436
2014-12-21,031621096X,038553714X,1455521191,1476770387,0399173358,1476746583,0316225932,0345544927,0062325345,0525953094,0307962520,1476728208,1476763127,0399167447,1455525898,0316055433,159420571X,1594204993,0374187614,0756410436
2014-12-28,038553714X,1476746583,1476770387,031621096X,1455521191,0399173358,0345544927,0316225932,0525953094,0062325345,0307962520,1439199353,0316055433,0399167447,1476728208,1476763127,159420571X,0385353308,1594204993,0374187614
2015-01-04,038553714X,1476770387,031621096X,1476746583,1455521191,0399173358,0345544927,0316225932,1594204993,0525953094,0316055433,0062325345,0307962520,0385353308,1439199353,0399167447,1476763127,0374187614,1476728208,1400065674
2015-01-11,038553714X,1476746583,031621096X,1476770387,1455521191,0399173358,0345544927,1594204993,0316225932,0062325345,0307962520,0316055433,0525953094,0385353308,1439199353,1400065674,1476763127,0399167447,0374187614,0062377183
2015-01-18,1476746583,038553714X,031621096X,1455521191,0345543858,1476770387,039917124X,0399173358,0399171940,0345544927,052595399X,0385353308,0316225932,1439199353,0316055433,1476767319,0399167064,0307962520,1594204993,0525953094
2015-01-25,1476746583,038553714X,0345539931,0399169156,006225071X,0345539818,031621096X,1455521191,1439199353,1476770387,0399167064,0385353308,0399165134,1414336276,1594204993,0316055433,0399173358,1476746826,0345544927,159420571X
2015-02-01,1476746583,1594633665,0345545877,038553714X,0525954546,1439172560,1455521191,031621096X,1439199353,0399169156,0385353308,0399167064,006225071X,1476770387,0316055433,0399165134,1414336276,0345544927,0399173358,0345539818
2015-02-08,1594633665,1476746583,0345545877,1250019834,0385344414,038553714X,1439199353,031621096X,1455521191,0399167064,1439172560,0525954546,0399169156,0385353308,0670024783,1594204993,0316055433,0345544927,006225071X,1476770387
2015-02-15,1594633665,1476746583,031621115X,038553714X,0345545877,1439199353,1250019834,1455521191,0399167064,0385353308,1620408937,031621096X,0525954546,0399169156,1439172560,0670024783,159420571X,0345544927,0316055433,0385344414
2015-02-22,1594633665,1476746583,0312577222,0062330268,031621115X,038553714X,0525954562,0345545877,1594205418,1439199353,1455521191,1250019834,0399167064,031621096X,1616203048,0525954546,0345544927,159420571X,0399169156,0316055433
2015-03-01,1594633665,1476746583,0399170871,1101874279,0312577222,0062330268,0345541375,031621115X,038553714X,0399159746,0062343262,0525954562,0345545877,1594205418,1439199353,0374172072,1455521191,0399169520,031621096X,1250019834
2015-03-08,1594633665,1476746583,1101874279,0312577222,0805093990,0399170871,1476790221,0345531795,0062330268,031621115X,0345541375,038553714X,1439199353,0399159746,1455521191,0525954562,0345545877,0670024783,0399169520,0399167064
2015-03-15,1594633665,1476746583,1250034515,0385343159,1101874279,0312577222,0805093990,038553714X,0062330268,0399170871,031621115X,1476790221,0758280408,1439199353,0062083422,0345541375,0399159746,0399167064,0670024783,0525954562
2015-03-22,1594633665,1476746583,030727103X,1101874279,0399171754,0312577222,0385343159,0425256758,0805093990,1250034515,1476704643,038553714X,0062330268,1451694148,031621115X,045146527X,0345544854,0345541375,0525954295,1439199353
2015-03-29,1594633665,1476746583,0399160779,1101874279,030727103X,0553391887,0312577222,0060004908,0399171754,0385343159,1451694148,1250034515,1476745048,0805093990,1250045428,0425256758,038553714X,0062330268,1476704643,031621115X
2015-04-05,1594633665,1476746583,0316406996,0062220551,1101874279,030727103X,0399160779,0312577222,0399171754,0553391887,1451694148,0060004908,0385343159,1250034515,0805093990,0812997530,1476704643,038553714X,0316212245,1439199353
2015-04-12,1594633665,0525953507,1476746583,0316406996,1101874279,0312577222,030727103X,0399158146,0399160779,0062220551,1451694148,1476704643,0060004908,0399171754,0553391887,0385343159,1250034515,1439199353,0805093990,038553714X
2015-04-19,1594633665,0451417070,0525953507,1476746583,1250056233,0385523238,1101874279,0312577222,030727103X,0316406996,0399158146,1451694148,0062349376,0345531485,0399160779,0399171754,0553391887,0062220551,1476704643,0060004908
2015-04-26,1594633665,1476746583,0525953507,0399169164,0802123538,0312577222,0385523238,1250056233,0385354193,0316410977,1101874279,147671777X,0316406996,1451687508,0399167641,030727103X,0451417070,1451694148,1476710457,0525427090
2015-05-03,1594633665,0399170863,1476746583,125001011X,0525953507,0312577222,0316410977,0385523238,1101874279,0399169164,1250056233,0316406996,0812993152,0385354193,1451694148,147671777X,030727103X,0802123538,0804197954,0451417070
2015-05-10,1455559822,1594633665,1476746583,0062311115,0307594173,0399170863,125001011X,0525953507,0312577222,0385523238,0399165150,0525427996,1101874279,0316410977,1250056233,1451694148,0399169164,0316406996,147671777X,0385354193
2015-05-17,0399168796,1455559822,1594633665,1476746583,0307594173,0062311115,0399170863,0385523238,0312577222,0307700321,0525953507,1501110993,125001011X,1101874279,0914671170,1250020085,0345511441,0316410977,1250056233,0399165150
2015-05-24,031640702X,1594633665,1476746583,1455559822,0399168796,0316176532,0062311115,0312577222,0307594173,0399170863,0062270516,0385523238,125001011X,1101874279,0425263193,1501110993,0525953507,0307700321,0425281647,1476709211
2015-05-31,1594633665,1476746583,031640702X,1455559822,0525426930,0399168796,0316176532,0385531400,0312577222,0062311115,0307594173,1476789630,1455517151,0385523238,0399170863,0062270516,1101874279,1501110993,0525953507,125001011X
2015-06-07,1594633665,1476746583,0062190377,1455559822,031640702X,1250065933,0399168796,0312577222,1250055806,0399170847,0385531400,1476789630,0525426930,0307594173,0062311115,0316176532,0385523238,0399170863,0062270516,1101874279
2015-06-14,0446580856,1594633665,1476746583,0399167323,0062190377,1455559822,031640702X,0385538057,1101875895,0312577222,1250065933,0399168796,1476789630,0307594173,0385531400,0385352875,0062311115,0385523238,0399170847,0525426930
2015-06-21,1501100076,1594633665,1476746583,1101875046,0446580856,1455559822,0062190377,031640702X,0399167323,0312577222,0345549198,1476789630,1101875895,1250065933,1476793743,0399168796,0385523238,0307594173,0385352875,0385538057
2015-06-28,1594633665,1501100076,1476746583,1101875046,0446580856,0062132563,0425255719,1476789630,1455559822,0312577222,031640702X,0062190377,1101875895,0525954619,0399167323,0345549198,1250065933,0062290398,0385342942,1250007046
2015-07-05,1594633665,1476746583,1501100076,039917575X,044655393X,0316334529,0446580856,0345531000,1101875046,1455559822,0062132563,0312577222,1476789630,0345549198,031640702X,1101875895,0316410977,1250048230,0399167323,0062190377
2015-07-12,1594633665,1476746583,0316407011,1501100076,1101875046,1476749116,0553392719,039917575X,0316334529,044655393X,0446580856,0345531000,0312577222,1476789630,1455559822,0062132563,1101874996,1101875895,1250048230,031640702X
2015-07-19,0062320130,1594633665,1476746583,0316407011,1501100076,0316334529,1101875046,0312577222,1476749116,039917575X,0553392719,044655393X,0345531000,1476789630,0446580856,0553418777,1101874996,0525954902,0062132563,1455559822
2015-07-26,1594633665,1476746583,147671715X,0062320130,0399171274,0316407011,1501100076,1476789630,0316334529,0312577222,1476749116,1101875046,039917575X,044655393X,0553418777,0345531000,0345511530,0553392719,0446580856,1101874996
2015-08-02,0062409859,1594633665,1476746583,0804137250,0062320130,147671715X,0399174664,0312577222,0316334529,0399171274,0316407011,1476789630,1501100076,1101875046,1101874996,0553418777,1476749116,039917575X,044655393X,1250061563
2015-08-09,0062409859,1594633665,1476746583,0062320130,147671715X,0804137250,0345544048,0312577222,0316334529,1476789630,0553418777,1101875046,1501100076,1101874996,0399171274,0399174664,0316407011,039917575X,030790735X,0812995228
2015-08-16,0062409859,1594633665,1476746583,0345534182,0312583214,0062320130,147671715X,0312577222,0804137250,1476789630,0316334529,0345544048,0553418777,0451475267,1501100076,0316407011,0399171274,0399174664,0399160574,1101875046
2015-08-23,0062409859,1594633665,0316407038,1476746583,0345534182,0312577222,1476789630,0385352123,0062320130,1250029945,1451693591,147671715X,0399171177,0316334529,0312583214,042527067X,1501100076,0804137250,052542914X,0553418777
2015-08-30,0062409859,1594633665,1476746583,0316407038,0553391798,0345534182,145161781X,0312577222,1476789630,0062320130,1501112317,1451693591,0525953892,0553392921,147671715X,0553418777,0312583214,0385352123,0804137250,052542914X
2015-09-06,0062409859,1594633665,1476746583,145558116X,0316407038,0345534182,0345545311,145161781X,0553391798,0312577222,1476789630,0553418777,1594632022,1451693591,1501100076,1501112317,0062320130,0374202397,052542914X,1250077176
2015-09-13,0399163840,0062409859,1250022088,1594633665,1476746583,1476758794,0061779784,145558116X,0316407038,0312577222,0345534182,145161781X,1476789630,0553391798,0374202397,0345545311,1451693591,0553418777,1501100076,0062320130
2015-09-20,0385354282,0374239215,0062409859,034551162X,0399163840,1594633665,1476746583,0345531043,039917432X,1250022088,042527733X,145558116X,0312577222,1476758794,0316407038,0345534182,0786965754,0061779784,1476789630,145161781X
2015-09-27,0804178771,0385354282,0062409859,1594633665,034551162X,0374239215,1476746583,0399163840,081299891X,0345531043,039917432X,0399169466,0312577222,1250022088,006229766X,145558116X,1476758794,0345534182,0316407038,0062395106
2015-10-04,0804178771,0385354282,039917088X,0062409859,1476746583,1594633665,1594634475,0399163840,0399173803,0345543165,0374239215,0312577222,1401324827,0765376709,039917432X,034551162X,0345531043,081299891X,0062279416,1250022088
2015-10-11,0399167455,0804178771,0385354282,0062409859,1476746583,1594633665,0399163840,1594634475,0374239215,039917088X,0312577222,0345543165,0399173803,081299891X,0345534182,034551162X,039917432X,1476798176,1250022088,0345531043
2015-10-18,0316410985,0385354282,0525426590,0804178771,0451466802,0399167455,0062409859,1476746583,1594633665,0399163840,0312577222,0062429051,1594634475,0374239215,0385540353,1250020107,039917088X,0345531043,0399173803,039917432X
2015-10-25,1476783454,0345533488,0316410985,1476746583,0385354282,0062409859,0804178771,0765378558,0525426590,1594633665,0399167455,0670025771,0399176950,0312577222,0553391690,0451466802,0062429051,0399163840,1594634475,0374239215
2015-11-01,1455520616,1476783454,0316410985,0345533488,0385353774,1476746583,0385354282,0062409859,1594633665,0804178771,0399174672,0399167455,0525426590,0062319191,0312577222,0765321874,0553391690,0316261130,0670025771,1594634475
2015-11-08,0385539436,1455520616,0316349933,0062351427,1476783454,1451649320,0316410985,1476746583,0385354282,0345533488,0062409859,1594633665,0385353774,0804178771,0525426590,0312577222,0399167455,1476727392,0399174672,1594634475
2015-11-15,0385539436,1455520616,006232540X,0525954333,1476783454,0316349933,030791156X,1476746583,0345533488,0316410985,0812998685,0062351427,1476798842,0385354282,1594633665,1250027934,0062409859,0060548959,1451649320,0385353774
2015-11-22,1501111671,0316225886,0385539436,1455520616,1451664168,0316349933,006232540X,1476783454,1476746583,0345533488,1594633665,0525954333,0062409859,1476798842,0316410985,0385354282,0060548959,1501116975,0062351427,0804188971
2015-11-29,0385539436,1501111671,0316225886,0062294415,1455520616,1455525928,039916149X,1476746583,1501116975,0316349933,1594633665,1476783454,006232540X,0062409859,1451664168,1476798842,0385354282,0345533488,0525954333,0312577222
2015-12-06,0345542967,1455586420,0385539436,1501111671,1455520616,0316225886,1501108557,0399174117,1501119796,0062294415,1476746583,0307962334,1594633665,1455525928,0062409859,076538308X,1476798842,039916149X,1476783454,1501116975
2015-12-13,0316407046,0345542967,0385539436,1455586420,1501111671,1455520616,0062294415,1476746583,0316225886,0062409859,1594633665,1501108557,0399174117,1501119796,0307962334,0312577222,0345533488,1501116975,0385354282,1476783454
2015-12-20,0385539436,0316407046,0399176764,1501111671,1455586420,1455520616,0345542967,1476746583,0062294415,1594633665,0062409859,0316225886,0312577222,0345531035,0345533488,1501108557,1476798842,0385354282,1501116975,0399174117
2015-12-27,0385539436,0316407046,1455520616,1501111671,1476746583,1455586420,0399176764,1594633665,0062294415,0345542967,0062409859,0345545966,0312577222,0316225886,0345531035,0345533488,1476798842,0385354282,1501108557,1594634475
2016-01-03,0385539436,1476746583,1455520616,1501111671,0316407046,1594633665,0062294415,1455586420,0062409859,0399176764,0312577222,0345542967,0345545966,0345533488,0385354282,0316225886,0062381644,1594634475,1476783454,1451664168
2016-01-10,0385539436,0316407046,1476746583,1594633665,1455520616,1501111671,0062409859,1455586420,0062294415,0312577222,0399176764,0345542967,0345545966,0385354282,0345533488,0316225886,1594634475,034551162X,1476783454,0345531035
2016-01-17,1476746583,1594633665,0385539436,1455520616,1501111671,0312577222,0316407046,1455586420,0062409859,0062294415,0399176764,0345542967,0345545966,1594634475,0385354282,0345533488,0316225886,1501116975,0385539258,0060548959
2016-01-24,1101965495,1594633665,1476746583,0385539436,0312577222,1455520616,0316407046,1501111671,0062409859,1594634475,0385538898,0062294415,1455586420,0345533488,0345545966,0399176764,0385354282,0316225886,0385539258,1501116975
2016-01-31,1400067693,1101965495,1594633665,1476746583,0399174680,0312577222,0385539436,1455520616,0525954554,1594634475,0062409859,1501111671,1455586420,0385538898,0307957942,0316407046,0345545966,0062294415,0385541031,0525429476
2016-02-07,0345531051,1400067693,1476746583,1594633665,0312577222,1101965495,0385539436,0062250949,0399174680,0385344422,1455520616,1594634475,0316342513,0525954554,0062409859,1455586420,1501116975,0385538898,0316407046,0451474627
2016-02-14,0316407062,0345531051,1400067693,1476746583,1594633665,0765378574,0312577222,1101965495,0345528697,0385539436,1594634475,1455520616,0399174680,0062409859,0525954554,0062250949,0345548515,1455586420,1501111671,0385538898
2016-02-21,0399170898,0316407062,1476746583,1400067693,1594633665,0345541405,0312577222,0345531051,0385539436,1101965495,0345528697,1594634475,0765378574,0399174680,1455520616,0062409859,0525426590,1476781222,1455586420,0525954554
2016-02-28,0345539842,0399170898,0316407062,0525954570,1476746583,1594633665,1400067693,0312577222,0345531051,0345541405,0385539436,1455520616,0345528697,0399176144,1101965495,0525426590,1501111671,0062409859,1594634475,0812997174
2016-03-06,1250061628,1476746583,1594633665,0312577222,0399170898,0316407062,0525954570,1400067693,0062409859,0385539436,0345539842,1101990260,0345528697,0385354207,0345541405,0345531051,0525426590,1455520616,1501111671,1400068266
2016-03-13,1476746583,0553391925,1594633665,0312577222,0062409859,1250061628,1617732168,1400067693,0399170898,0316407062,1101990260,0525954570,0385539436,0345528697,0765376474,0525426590,1455520616,0345531051,0345541405,1400068266
2016-03-20,0399175954,1476746583,1594633665,0312577222,0553391925,1250061628,1400067693,0062409859,1101990260,0525954570,0316407062,1101947411,0525426590,0385539436,0345528697,0399170898,0345541405,1617732168,0345539842,1594634475
2016-03-27,0399176608,0425256766,1476746583,1594633665,0312577222,0399175954,1455536342,0802124801,1250061628,0062409859,1501110721,1101990260,1400067693,0553391925,1101947411,0525954570,0316407062,0345528697,0525426590,0451474473
2016-04-03,0316407054,034553106X,1476746583,0312577222,0399176608,1594633665,039917351X,0399175954,0425277356,1455536342,0425256766,0062409859,0525426590,0525953000,1101990260,0812989058,0553391925,1400067693,0802124801,1501110721
2016-04-10,0525955097,0316407054,0062414216,034553106X,1476746583,1594633665,0812993101,0312577222,0399176608,0399175954,0525426590,0062409859,1400067693,1455536342,039917351X,1101990260,1101947411,0345528697,0525953000,0425256766
